id,datetime,h_id,a_id,h_goals,a_goals,h_poise,a_poise
14643,2021-01-31 14:00:00,75,245,1,3,2.0,1.2
14639,2021-01-31 16:30:00,81,87,1,3,1.6,1.6
14636,2021-01-31 19:15:00,220,82,1,0,0.6,1.2
14649,2021-02-02 18:00:00,238,76,2,1,0.6,1.0
14650,2021-02-02 18:00:00,229,83,2,1,0.8,1.8
14651,2021-02-02 20:15:00,89,74,9,0,2.0,1.2
14652,2021-02-02 20:15:00,86,78,1,2,1.0,1.0
14646,2021-02-03 18:00:00,92,88,0,2,2.0,2.0
14647,2021-02-03 18:00:00,228,75,0,2,0.6,2.2
14648,2021-02-03 19:30:00,245,72,1,2,1.4,2.6
14645,2021-02-03 20:15:00,71,81,1,3,1.4,2.0
14654,2021-02-03 20:15:00,87,220,0,1,1.6,1.0
14653,2021-02-04 20:00:00,82,80,0,1,1.4,0.6
14655,2021-02-06 12:30:00,71,83,1,0,1.4,1.8
14656,2021-02-06 15:00:00,92,220,1,1,1.8,1.6
14661,2021-02-06 15:00:00,86,74,3,2,0.4,1.0
14657,2021-02-06 17:30:00,228,81,0,0,0.4,2.0
14660,2021-02-06 20:00:00,89,72,3,3,2.4,2.6
14663,2021-02-07 12:00:00,82,76,2,0,0.8,1.0
14664,2021-02-07 14:00:00,229,75,0,0,1.4,2.2
14659,2021-02-07 16:30:00,87,88,1,4,1.0,2.6
14662,2021-02-07 19:15:00,238,80,1,2,1.2,1.2
14658,2021-02-08 20:00:00,245,78,2,0,1.2,1.0
14670,2021-02-13 12:30:00,75,87,3,1,1.4,2.0
14668,2021-02-13 15:00:00,78,92,0,3,1.4,0.8
14671,2021-02-13 17:30:00,88,82,3,0,3.0,1.0
14666,2021-02-13 20:00:00,220,71,0,0,1.2,0.8
14672,2021-02-14 12:00:00,74,229,1,2,0.8,0.4
14673,2021-02-14 14:00:00,76,89,1,1,0.2,1.8
14665,2021-02-14 16:30:00,83,245,4,2,1.8,1.8
14669,2021-02-14 19:00:00,72,228,0,2,1.4,0.8
14674,2021-02-15 18:00:00,81,238,3,0,1.6,0.8
14667,2021-02-15 20:00:00,80,86,2,0,1.6,0.6
14602,2021-02-17 18:00:00,92,228,1,1,1.4,1.4
14593,2021-02-17 20:15:00,72,88,1,3,0.8,3.0
14684,2021-02-19 20:00:00,229,245,1,0,1.0,1.8
14682,2021-02-20 12:30:00,74,80,1,1,0.8,1.8
14678,2021-02-20 15:00:00,92,76,0,0,1.0,0.8
14680,2021-02-20 17:30:00,87,72,0,2,0.4,2.6
14679,2021-02-20 20:00:00,228,238,1,0,0.4,0.6
14683,2021-02-21 12:00:00,81,82,2,1,2.0,0.8
14676,2021-02-21 14:00:00,71,75,1,2,2.0,1.8
14675,2021-02-21 16:30:00,83,88,0,1,2.2,3.0
14681,2021-02-21 19:00:00,89,86,3,1,2.0,0.6
14677,2021-02-22 20:00:00,220,78,1,2,1.2,0.8
14608,2021-02-23 20:00:00,245,74,3,0,1.8,0.4
14689,2021-02-27 12:30:00,88,81,2,1,3.0,2.2
14692,2021-02-27 15:00:00,76,220,1,0,0.4,1.6
14691,2021-02-27 17:30:00,245,71,0,1,1.8,0.8
14688,2021-02-27 20:00:00,86,229,1,1,0.8,1.0
14687,2021-02-28 12:00:00,78,228,0,0,1.4,1.4
14690,2021-02-28 12:00:00,75,83,1,3,2.0,1.8
14693,2021-02-28 14:00:00,82,92,4,0,1.4,1.2
14685,2021-02-28 16:30:00,80,89,0,0,1.6,1.8
14694,2021-02-28 19:15:00,238,87,0,2,1.2,1.4
14686,2021-03-01 20:00:00,72,74,1,0,0.2,0.2
14720,2021-03-02 20:00:00,88,229,4,1,3.0,1.2
14716,2021-03-03 18:00:00,92,75,1,1,1.2,2.2
14721,2021-03-03 18:00:00,238,71,1,0,1.2,1.4
14717,2021-03-03 20:15:00,78,89,0,0,1.4,1.4
14723,2021-03-04 18:00:00,76,72,0,1,1.0,2.6
14757,2021-03-04 18:00:00,228,82,0,1,0.8,0.8
14719,2021-03-04 20:15:00,87,80,0,1,0.2,2.0
14697,2021-03-06 12:30:00,92,83,1,1,0.8,1.8
14701,2021-03-06 15:00:00,238,74,0,2,1.2,0.0
14695,2021-03-06 17:30:00,71,229,0,0,1.8,1.0
14696,2021-03-06 20:00:00,220,75,1,2,1.2,1.8
14703,2021-03-07 12:00:00,76,86,0,0,1.0,0.6
14699,2021-03-07 14:00:00,87,228,0,1,0.0,1.4
14700,2021-03-07 16:30:00,88,89,0,2,3.0,1.4
14702,2021-03-07 19:15:00,82,78,4,1,1.4,1.4
14698,2021-03-08 18:00:00,80,72,2,0,1.6,2.6
14704,2021-03-08 20:00:00,81,245,2,0,2.4,1.2
14761,2021-03-10 18:00:00,88,74,5,2,2.4,0.6
14712,2021-03-12 20:00:00,86,71,1,1,0.8,1.4
14709,2021-03-13 12:30:00,245,80,0,0,1.2,2.0
14706,2021-03-13 15:00:00,78,76,1,0,1.0,0.8
14707,2021-03-13 17:30:00,72,92,1,2,0.8,1.2
14708,2021-03-13 20:00:00,228,88,0,3,0.8,3.0
14713,2021-03-14 12:00:00,74,220,1,2,0.8,1.4
14710,2021-03-14 14:00:00,75,238,5,0,1.8,0.6
14705,2021-03-14 16:30:00,83,82,2,1,1.6,1.2
14711,2021-03-14 19:15:00,89,81,1,0,2.0,2.0
14714,2021-03-15 20:00:00,229,87,0,1,1.4,1.8
14718,2021-03-19 20:00:00,228,245,1,2,0.8,1.2
14715,2021-03-20 20:00:00,220,86,3,0,1.0,0.8
14724,2021-03-21 15:00:00,81,83,3,3,2.4,1.4
14606,2021-03-21 19:30:00,71,82,0,2,1.4,0.6
14727,2021-04-03 11:30:00,80,76,2,5,2.2,0.2
14729,2021-04-03 14:00:00,245,238,2,1,1.4,0.6
14730,2021-04-03 16:30:00,75,88,0,2,1.8,3.0
14725,2021-04-03 19:00:00,83,87,0,3,2.0,2.4
14733,2021-04-04 11:00:00,74,92,3,2,0.2,1.8
14732,2021-04-04 13:05:00,86,82,2,2,1.0,1.2
14726,2021-04-04 15:30:00,71,228,3,1,0.8,1.8
14731,2021-04-04 18:30:00,89,220,2,1,2.0,2.0
14728,2021-04-05 17:00:00,72,78,1,1,0.6,1.2
14734,2021-04-05 19:15:00,229,81,2,3,1.4,1.4
14738,2021-04-09 19:00:00,228,229,0,1,0.8,1.0
14740,2021-04-10 11:30:00,88,245,1,2,2.4,1.2
14739,2021-04-10 14:00:00,87,71,2,1,0.0,1.6
14737,2021-04-10 16:30:00,78,80,1,4,1.6,2.2
14736,2021-04-11 11:00:00,92,86,1,2,1.0,0.8
14744,2021-04-11 13:05:00,81,75,3,2,2.0,2.2
14742,2021-04-11 15:30:00,82,89,1,3,1.8,1.4
14741,2021-04-11 18:00:00,238,83,0,3,1.2,1.0
14743,2021-04-12 17:00:00,76,74,3,0,1.2,0.6
14735,2021-04-12 19:15:00,220,72,0,0,1.4,2.0
14748,2021-04-16 19:00:00,72,82,2,2,0.8,1.4
14752,2021-04-17 11:30:00,86,81,3,2,1.2,1.4
14754,2021-04-17 19:15:00,229,238,1,0,1.4,0.0
14745,2021-04-18 12:30:00,83,228,1,1,1.4,1.6
14751,2021-04-18 15:00:00,89,92,3,1,2.6,1.2
14749,2021-04-19 19:00:00,245,87,1,1,2.0,2.4
14747,2021-04-20 19:00:00,80,220,0,0,2.0,1.4
14722,2021-04-21 19:00:00,82,74,2,1,1.8,0.6
14746,2021-04-21 19:15:00,71,88,1,2,1.4,3.0
14750,2021-04-22 19:00:00,75,76,3,0,1.2,0.8
14755,2021-04-23 19:00:00,83,72,0,1,1.4,1.6
14760,2021-04-24 11:30:00,87,86,1,1,0.6,0.8
14763,2021-04-24 16:30:00,81,80,0,1,2.6,2.2
14762,2021-04-24 19:00:00,238,220,1,0,0.6,1.0
14764,2021-04-25 11:00:00,229,92,0,4,1.4,1.2
14758,2021-04-25 13:00:00,245,89,0,0,1.6,1.8
14756,2021-04-25 18:00:00,71,76,2,2,0.8,0.8
14759,2021-04-26 19:00:00,75,78,2,1,1.8,1.4
14772,2021-04-30 19:00:00,74,75,1,1,0.8,1.6
14768,2021-05-01 11:30:00,78,88,0,2,1.0,3.0
14765,2021-05-01 14:00:00,220,245,2,0,1.0,1.2
14767,2021-05-01 16:30:00,80,228,2,0,1.6,1.2
14769,2021-05-01 19:00:00,72,71,1,2,1.0,1.0
14771,2021-05-02 13:00:00,86,83,0,2,1.8,1.6
14773,2021-05-02 18:15:00,82,238,4,0,2.4,0.0
14774,2021-05-03 17:00:00,76,229,1,1,1.6,1.6
14766,2021-05-03 19:15:00,92,81,1,2,0.8,0.8
14779,2021-05-07 19:00:00,75,86,2,4,1.8,1.0
14778,2021-05-08 11:30:00,245,82,3,1,1.2,1.6
14782,2021-05-08 14:00:00,238,78,0,2,1.2,0.8
14781,2021-05-08 16:30:00,88,80,1,2,1.8,2.2
14780,2021-05-08 19:15:00,87,74,2,0,0.8,0.6
14784,2021-05-09 11:00:00,229,220,2,1,1.2,0.8
14776,2021-05-09 13:05:00,71,89,1,3,1.0,1.8
14783,2021-05-09 15:30:00,81,72,0,1,2.0,2.0
14775,2021-05-09 18:00:00,83,76,3,1,0.8,1.0
14777,2021-05-10 19:00:00,228,92,0,2,0.6,1.2
14788,2021-05-11 17:00:00,89,75,1,2,2.6,1.6
14753,2021-05-11 21:00:00,74,78,3,1,1.0,1.4
14790,2021-05-12 19:15:00,80,83,0,1,1.6,2.2
14770,2021-05-13 19:15:00,89,87,2,4,2.4,2.0
14616,2021-05-13 21:00:00,71,72,0,0,0.8,2.0
14791,2021-05-14 19:00:00,86,88,3,4,1.2,3.0
14786,2021-05-15 11:30:00,92,245,0,4,0.6,1.2
14792,2021-05-15 14:00:00,74,228,3,1,1.6,1.0
14785,2021-05-15 19:00:00,220,81,1,1,1.4,1.2
14794,2021-05-16 11:00:00,78,71,3,2,1.0,1.4
14793,2021-05-16 13:05:00,82,229,2,0,2.4,1.2
14789,2021-05-16 15:30:00,76,87,1,2,1.6,2.6
14787,2021-05-16 18:00:00,72,238,0,1,1.0,0.0
14800,2021-05-18 17:00:00,89,228,1,1,1.8,0.8
14802,2021-05-18 17:00:00,74,245,0,2,2.0,1.8
14795,2021-05-18 18:00:00,220,88,3,2,1.6,3.0
14797,2021-05-18 19:15:00,80,75,2,1,1.4,1.6
14799,2021-05-19 17:00:00,72,229,1,0,0.4,1.0
14801,2021-05-19 17:00:00,86,238,1,0,1.0,0.6
14803,2021-05-19 17:00:00,82,71,1,2,2.4,0.8
14798,2021-05-19 18:00:00,78,83,1,3,1.4,2.2
14796,2021-05-19 19:15:00,92,87,0,3,0.4,2.6
14804,2021-05-19 19:15:00,76,81,1,3,1.0,1.4
14805,2021-05-23 15:00:00,83,220,2,0,1.4,0.8
14806,2021-05-23 15:00:00,71,80,2,1,1.0,2.6
14807,2021-05-23 15:00:00,228,86,0,2,0.0,1.6
14808,2021-05-23 15:00:00,245,76,3,1,1.8,0.8
14809,2021-05-23 15:00:00,75,82,2,4,1.8,1.0
14810,2021-05-23 15:00:00,87,78,2,0,1.4,0.8
14811,2021-05-23 15:00:00,88,72,5,0,1.2,1.6
14812,2021-05-23 15:00:00,238,92,1,0,1.2,1.8
14813,2021-05-23 15:00:00,81,74,3,0,1.4,0.6
14814,2021-05-23 15:00:00,229,89,1,2,1.2,2.2
16376,2021-08-13 19:00:00,244,83,2,0,0,2.6
16377,2021-08-14 11:30:00,89,245,5,1,1.4,2.4
16378,2021-08-14 14:00:00,92,220,1,2,0.2,0.2
16379,2021-08-14 14:00:00,80,78,3,0,1.4,0.8
16380,2021-08-14 14:00:00,72,74,3,1,1.0,0.0
16381,2021-08-14 14:00:00,75,229,1,0,1.2,1.0
16382,2021-08-14 14:00:00,90,71,3,2,1.4,1.4
16383,2021-08-14 16:30:00,79,87,0,3,0.0,2.6
16384,2021-08-15 13:00:00,86,81,2,4,1.4,2.0
16385,2021-08-15 15:30:00,82,88,1,0,1.8,2.4
16386,2021-08-21 11:30:00,87,92,2,0,2.0,1.2
16387,2021-08-21 14:00:00,88,79,5,0,1.2,0.0
16388,2021-08-21 14:00:00,71,86,2,0,1.0,2.0
16389,2021-08-21 14:00:00,78,244,0,0,1.2,0
16390,2021-08-21 14:00:00,245,72,2,2,2.2,1.6
16391,2021-08-21 16:30:00,220,90,2,0,2.2,0.0
16392,2021-08-22 13:00:00,74,89,1,1,2.0,2.6
16393,2021-08-22 13:00:00,229,82,0,1,1.2,1.6
16394,2021-08-22 15:30:00,83,80,0,2,1.4,2.0
16395,2021-08-23 19:00:00,81,75,4,1,1.4,1.4
16396,2021-08-28 11:30:00,88,83,5,0,1.8,2.4
16397,2021-08-28 14:00:00,86,74,2,2,1.2,0.0
16398,2021-08-28 14:00:00,79,75,1,2,0.0,0.8
16399,2021-08-28 14:00:00,71,244,1,1,1.6,1.0
16400,2021-08-28 14:00:00,220,72,0,2,2.2,1.6
16401,2021-08-28 14:00:00,81,78,2,2,1.8,0.6
16402,2021-08-28 16:30:00,87,80,1,1,2.6,2.4
16403,2021-08-29 13:00:00,92,245,1,1,0.0,1.8
16404,2021-08-29 13:00:00,82,90,1,0,2.4,0.0
16405,2021-08-29 15:30:00,229,89,0,1,1.2,2.2
16406,2021-09-11 11:30:00,78,82,3,0,0.8,1.6
16407,2021-09-11 14:00:00,83,79,1,0,1.4,0.0
16408,2021-09-11 14:00:00,244,220,0,1,3.0,0.8
16409,2021-09-11 14:00:00,75,88,0,1,1.8,1.8
16410,2021-09-11 14:00:00,89,86,4,1,1.4,2.0
16411,2021-09-11 14:00:00,74,81,0,0,1.6,2.0
16412,2021-09-11 14:00:00,90,229,0,2,1.8,0.8
16413,2021-09-11 16:30:00,80,71,3,0,2.0,1.2
16414,2021-09-12 15:30:00,245,87,0,3,1.8,2.6
16415,2021-09-13 19:00:00,72,92,3,1,1.4,1.2
16416,2021-09-17 19:00:00,86,245,1,1,0.8,1.4
16417,2021-09-18 11:30:00,229,244,0,2,0.6,1.0
16418,2021-09-18 14:00:00,79,90,1,3,0.0,0.0
16419,2021-09-18 14:00:00,92,83,0,1,0.2,1.8
16420,2021-09-18 14:00:00,87,78,3,0,2.2,0.8
16421,2021-09-18 14:00:00,88,74,0,0,1.8,0.2
16422,2021-09-18 16:30:00,71,72,3,0,1.6,1.6
16423,2021-09-19 13:00:00,220,75,2,1,2.0,1.4
16424,2021-09-19 13:00:00,81,89,1,2,1.4,2.2
16425,2021-09-19 15:30:00,82,80,0,3,2.4,2.0
16426,2021-09-25 11:30:00,80,88,0,1,2.4,1.8
16431,2021-09-25 11:30:00,89,71,0,1,1.4,1.2
16427,2021-09-25 14:00:00,90,86,1,1,1.8,1.4
16428,2021-09-25 14:00:00,72,79,2,0,1.8,0.0
16429,2021-09-25 14:00:00,245,81,1,2,1.6,2.2
16430,2021-09-25 14:00:00,75,92,2,2,1.2,1.2
16432,2021-09-25 16:30:00,244,87,3,3,1.5,3.0
16433,2021-09-26 13:00:00,74,229,0,1,1.6,0.8
16434,2021-09-26 15:30:00,83,82,3,1,1.8,1.4
16435,2021-09-27 19:00:00,78,220,1,1,1.4,1.2
16442,2021-10-02 11:30:00,89,72,1,1,1.4,1.0
16437,2021-10-02 14:00:00,92,79,0,0,0.2,0.0
16438,2021-10-02 14:00:00,80,74,3,1,1.8,0.4
16440,2021-10-02 14:00:00,245,90,1,0,1.4,0.6
16445,2021-10-02 14:00:00,229,86,2,1,0.6,1.4
16436,2021-10-02 16:30:00,220,83,0,0,2.0,1.8
16439,2021-10-03 13:00:00,78,75,2,2,1.6,1.2
16443,2021-10-03 13:00:00,82,71,2,1,1.8,1.2
16444,2021-10-03 13:00:00,81,244,1,2,1.4,1.6666666666666667
16441,2021-10-03 15:30:00,87,88,2,2,2.6,1.8
16455,2021-10-16 11:30:00,90,87,0,5,1.4,2.6
16447,2021-10-16 14:00:00,71,229,2,3,2.2,1.2
16450,2021-10-16 14:00:00,75,89,4,2,0.8,2.6
16451,2021-10-16 14:00:00,88,92,2,0,2.0,0.8
16453,2021-10-16 14:00:00,79,220,0,0,0.0,1.4
16454,2021-10-16 14:00:00,74,245,1,0,1.0,1.6
16448,2021-10-16 16:30:00,244,80,0,1,1.3333333333333333,2.0
16449,2021-10-17 13:00:00,72,81,0,1,2.4,2.2
16452,2021-10-17 15:30:00,86,82,2,3,1.0,1.2
16446,2021-10-18 19:00:00,83,78,2,2,2.4,0.2
16456,2021-10-22 19:00:00,83,71,3,1,2.0,1.2
16459,2021-10-23 11:30:00,80,79,7,0,2.4,0.2
16460,2021-10-23 14:00:00,78,86,1,1,1.2,0.8
16461,2021-10-23 14:00:00,72,90,2,5,2.4,0.6
16462,2021-10-23 14:00:00,245,229,1,1,1.4,1.8
16464,2021-10-23 14:00:00,74,92,2,2,1.0,0.2
16458,2021-10-23 16:30:00,220,88,1,4,2.0,1.4
16457,2021-10-24 13:00:00,244,75,1,2,1.0,0.8
16465,2021-10-24 13:00:00,81,82,1,0,1.4,1.8
16463,2021-10-24 15:30:00,89,87,0,5,1.6,2.6
16468,2021-10-30 11:30:00,75,83,0,2,1.4,1.4
16467,2021-10-30 14:00:00,92,244,3,1,0.4,2.0
16469,2021-10-30 14:00:00,87,220,2,2,2.2,1.6
16470,2021-10-30 14:00:00,88,78,0,2,2.6,0.4
16471,2021-10-30 14:00:00,86,80,0,3,1.0,2.0
16474,2021-10-30 14:00:00,90,74,0,1,0.8,0.4
16473,2021-10-30 16:30:00,82,89,0,3,1.8,2.0
16472,2021-10-31 14:00:00,79,245,1,2,0.2,1.0
16466,2021-10-31 16:30:00,71,81,1,4,2.0,2.6
16475,2021-11-01 20:00:00,229,72,2,1,0.6,1.0
16484,2021-11-05 20:00:00,74,71,1,0,1.2,0.6
16483,2021-11-06 12:30:00,89,88,0,2,1.4,2.0
16477,2021-11-06 15:00:00,244,79,1,2,0.8,0.2
16479,2021-11-06 15:00:00,80,92,1,1,2.4,0.4
16480,2021-11-06 15:00:00,78,229,2,0,1.4,2.0
16478,2021-11-06 17:30:00,220,86,1,1,1.4,0.4
16476,2021-11-07 14:00:00,83,90,1,0,2.0,1.2
16481,2021-11-07 14:00:00,72,82,0,0,1.8,1.2
16482,2021-11-07 14:00:00,245,75,1,1,1.0,1.4
16485,2021-11-07 16:30:00,81,87,3,2,1.4,2.6
16488,2021-11-20 12:30:00,75,80,0,3,1.4,2.6
16486,2021-11-20 15:00:00,71,220,2,0,1.4,1.8
16487,2021-11-20 15:00:00,92,78,3,3,1.0,1.0
16491,2021-11-20 15:00:00,86,244,3,3,0.4,1.6
16492,2021-11-20 15:00:00,79,74,2,1,0.2,1.0
16494,2021-11-20 15:00:00,90,89,4,1,0.8,2.0
16495,2021-11-20 15:00:00,229,81,1,0,1.2,2.6
16489,2021-11-20 17:30:00,87,83,4,0,1.8,1.4
16490,2021-11-21 14:00:00,88,72,3,0,2.0,1.0
16493,2021-11-21 16:30:00,82,245,2,1,1.8,1.0
16496,2021-11-27 12:30:00,83,86,2,0,2.6,0.6
16501,2021-11-27 15:00:00,78,71,1,2,1.8,0.6
16503,2021-11-27 15:00:00,87,74,4,0,1.8,1.0
16505,2021-11-27 15:00:00,79,229,0,0,0.8,2.0
16498,2021-11-27 17:30:00,220,245,0,0,1.0,1.0
16497,2021-11-28 14:00:00,244,72,1,0,0.2,0.8
16502,2021-11-28 14:00:00,75,90,4,2,0.8,1.2
16504,2021-11-28 14:00:00,88,81,2,1,2.0,2.0
16500,2021-11-28 16:30:00,80,89,1,1,2.0,1.8
16513,2021-11-30 19:30:00,86,79,1,1,0.6,0.8
16508,2021-11-30 20:15:00,245,78,1,0,1.0,1.2
16509,2021-12-01 19:30:00,90,80,1,2,0.8,2.6
16510,2021-12-01 19:30:00,81,220,1,1,1.4,1.2
16511,2021-12-01 19:30:00,229,92,0,0,1.8,0.6
16514,2021-12-01 19:30:00,74,75,2,2,1.6,1.6
16506,2021-12-01 20:15:00,71,88,1,2,1.4,2.6
16507,2021-12-01 20:15:00,72,87,1,4,1.4,2.0
16515,2021-12-02 19:30:00,82,244,2,0,1.8,1.6
16512,2021-12-02 20:15:00,89,83,3,2,0.8,1.4
16524,2021-12-04 12:30:00,81,80,3,2,1.4,3.0
16520,2021-12-04 15:00:00,86,92,1,0,0.6,0.8
16521,2021-12-04 15:00:00,74,220,1,1,1.6,0.8
16525,2021-12-04 15:00:00,229,87,0,1,2.0,2.0
16523,2021-12-04 17:30:00,90,88,1,3,0.8,2.6
16518,2021-12-05 14:00:00,245,244,2,2,1.6,1.4
16519,2021-12-05 14:00:00,89,78,1,0,0.8,1.0
16522,2021-12-05 14:00:00,82,79,3,0,1.8,1.0
16516,2021-12-05 16:30:00,71,75,2,1,1.2,1.2
16517,2021-12-06 20:00:00,72,83,2,1,0.8,1.4
16527,2021-12-10 20:00:00,244,90,2,1,0.8,1.2
16534,2021-12-11 12:30:00,88,229,1,0,2.0,1.6
16526,2021-12-11 15:00:00,83,74,3,0,2.6,0.8
16530,2021-12-11 15:00:00,80,245,3,2,1.6,1.0
16533,2021-12-11 15:00:00,87,71,1,0,2.2,1.2
16535,2021-12-11 17:30:00,79,89,0,1,1.0,1.4
16529,2021-12-12 14:00:00,92,81,0,0,1.2,1.8
16532,2021-12-12 14:00:00,75,86,4,0,1.4,0.6
16531,2021-12-12 16:30:00,78,72,3,1,1.2,0.2
16541,2021-12-14 19:45:00,79,71,0,2,1.0,0.6
16545,2021-12-14 20:00:00,88,245,7,0,2.4,0.8
16538,2021-12-15 19:30:00,220,229,0,1,1.2,1.0
16542,2021-12-15 19:30:00,78,74,2,2,1.6,0.6
16536,2021-12-15 20:00:00,83,81,2,0,2.6,1.4
16543,2021-12-16 19:45:00,80,72,1,1,2.2,0.2
16544,2021-12-16 20:00:00,87,86,3,1,2.2,0.4
16548,2021-12-18 17:30:00,245,83,1,4,1.8,0.8
16555,2021-12-19 14:00:00,229,80,0,0,2.0,2.4
16550,2021-12-19 14:15:00,86,88,0,4,1.0,2.6
16552,2021-12-19 16:30:00,82,87,2,2,2.4,2.4
16560,2021-12-26 15:00:00,88,75,6,3,2.4,1.2
16562,2021-12-26 15:00:00,79,83,0,5,0.8,1.2
16563,2021-12-26 15:00:00,82,78,3,0,2.0,1.0
16564,2021-12-26 15:00:00,81,74,2,3,2.0,0.8
16556,2021-12-26 17:30:00,71,80,1,3,1.2,2.0
16557,2021-12-26 20:00:00,220,244,2,0,0.6,1.0
16561,2021-12-27 20:00:00,86,89,1,1,1.0,1.4
16569,2021-12-28 15:00:00,90,81,1,4,0.6,0.8
16570,2021-12-28 15:00:00,78,79,3,0,1.6,1.0
16575,2021-12-28 15:00:00,74,82,1,1,1.8,0.8
16573,2021-12-28 20:00:00,75,87,1,0,1.8,2.0
16568,2021-12-29 19:30:00,80,220,1,1,1.8,0.8
16567,2021-12-29 20:15:00,244,88,0,1,1.2,3.0
16574,2021-12-30 20:15:00,89,92,3,1,1.4,0.6
16576,2022-01-01 12:30:00,83,88,1,2,3.0,3.0
16585,2022-01-01 15:00:00,90,82,0,1,0.6,1.0
16579,2022-01-01 17:30:00,78,81,2,3,2.0,0.8
16577,2022-01-02 14:00:00,244,71,2,1,1.2,1.2
16580,2022-01-02 14:00:00,72,220,2,3,0.8,0.8
16581,2022-01-02 14:00:00,245,92,3,1,1.2,0.6
16578,2022-01-02 16:30:00,80,87,2,2,1.4,1.4
16583,2022-01-03 17:30:00,89,229,0,1,1.8,1.0
16551,2022-01-11 21:45:00,74,244,4,1,1.4,0.4
16554,2022-01-12 21:45:00,81,79,2,0,2.0,0.8
16587,2022-01-14 20:00:00,220,78,1,1,1.0,0.8
16590,2022-01-15 12:30:00,88,80,1,0,3.0,2.0
16591,2022-01-15 15:00:00,86,90,1,1,1.2,0.6
16592,2022-01-15 15:00:00,79,72,2,1,0.8,0.2
16595,2022-01-15 15:00:00,229,74,3,1,1.6,0.8
16586,2022-01-15 17:30:00,71,89,2,2,1.2,1.6
16589,2022-01-16 14:00:00,87,244,3,0,2.6,0.4
16594,2022-01-16 14:00:00,81,245,2,3,2.0,0.8
16607,2022-01-18 09:45:00,220,80,1,1,1.2,1.4
16540,2022-01-19 19:30:00,75,82,2,3,1.8,1.6
16537,2022-01-19 20:00:00,244,89,1,3,1.8,1.2
16605,2022-01-21 20:00:00,90,79,0,3,0.6,0.8
16600,2022-01-22 12:30:00,72,71,0,1,0.8,1.2
16597,2022-01-22 15:00:00,244,229,1,2,1.8,1.4
16601,2022-01-22 15:00:00,245,86,0,1,1.6,0.4
16603,2022-01-22 15:00:00,89,81,1,0,1.8,1.4
16604,2022-01-22 17:30:00,74,88,1,1,1.8,3.0
16596,2022-01-23 14:00:00,83,92,0,0,2.4,0.4
16599,2022-01-23 14:00:00,78,87,1,3,1.4,1.6
16602,2022-01-23 14:00:00,75,220,1,1,1.8,1.2
16598,2022-01-23 16:30:00,80,82,2,0,1.4,1.6
16539,2022-02-05 18:00:00,92,90,0,0,1.2,0.8
16610,2022-02-08 19:45:00,81,90,1,0,1.4,0.4
16612,2022-02-08 19:45:00,86,72,3,1,1.2,0.2
16608,2022-02-08 20:00:00,92,89,1,1,1.4,1.8
16609,2022-02-09 19:45:00,79,78,1,1,0.8,0.4
16613,2022-02-09 19:45:00,82,74,2,3,2.6,0.8
16615,2022-02-09 19:45:00,88,244,2,0,3.0,0.2
16606,2022-02-09 20:00:00,71,245,3,3,1.4,0.8
16611,2022-02-10 19:45:00,229,83,0,1,1.6,1.2
16614,2022-02-10 19:45:00,87,75,2,0,3.0,1.0
16621,2022-02-12 12:30:00,89,74,1,1,2.4,1.4
16616,2022-02-12 15:00:00,244,78,0,0,1.2,0.4
16619,2022-02-12 15:00:00,72,245,3,0,0.8,1.0
16625,2022-02-12 15:00:00,90,220,0,2,0.0,1.4
16623,2022-02-12 17:30:00,79,88,0,4,0.8,2.6
16617,2022-02-13 14:00:00,92,87,0,1,1.4,1.6
16622,2022-02-13 14:00:00,86,71,1,0,1.6,1.8
16624,2022-02-13 14:00:00,82,229,0,2,2.0,2.0
16620,2022-02-13 16:30:00,75,81,2,2,2.0,1.4
16549,2022-02-15 20:15:00,89,220,2,0,2.0,1.8
16634,2022-02-19 12:30:00,81,86,1,1,1.8,0.8
16626,2022-02-19 15:00:00,83,244,2,1,2.0,0.2
16627,2022-02-19 15:00:00,71,90,0,1,1.0,0.4
16628,2022-02-19 15:00:00,220,92,0,3,1.2,0.4
16629,2022-02-19 15:00:00,78,80,0,1,1.4,1.0
16631,2022-02-19 15:00:00,87,79,3,1,3.0,0.8
16633,2022-02-19 15:00:00,74,72,2,0,1.4,0.2
16632,2022-02-19 17:30:00,88,82,2,3,3.0,1.6
16630,2022-02-20 14:00:00,245,89,2,4,1.4,1.8
16635,2022-02-20 16:30:00,229,75,2,1,1.0,0.4
16499,2022-02-23 19:30:00,92,82,1,0,0.8,2.0
16553,2022-02-23 19:30:00,90,78,1,4,0.0,0.6
16559,2022-02-23 19:45:00,87,245,6,0,3.0,0.8
16566,2022-02-24 19:45:00,83,229,2,1,2.0,2.4
16644,2022-02-25 20:00:00,74,79,2,0,1.8,0.6
16642,2022-02-26 12:30:00,245,82,0,4,0.8,1.8
16637,2022-02-26 15:00:00,244,86,0,2,0.8,0.8
16640,2022-02-26 15:00:00,78,92,1,1,0.8,0.8
16643,2022-02-26 15:00:00,89,90,0,0,2.0,1.0
16638,2022-02-26 15:30:00,220,71,0,2,1.0,1.2
16641,2022-02-26 17:30:00,72,88,0,1,1.2,2.6
16645,2022-02-27 14:00:00,81,229,1,0,1.4,2.4
16588,2022-03-01 19:45:00,92,75,0,2,1.2,0.2
16648,2022-03-05 12:30:00,75,245,1,0,1.6,0.8
