id,name,1516,1617,1718,1819,1920,2021,2122,2223
6836,Kevin McDonald,0,0,0,75,0,70,0,0
6834,Joe Bryan,0,0,0,74,0,74,0,73
6833,Cyrus Christie,0,0,0,72,0,0,0,0
6831,Greg Cunningham,0,0,0,74,0,0,0,0
6825,Joe Ralls,0,0,0,74,0,0,0,0
4391,Darnell Furlong,0,0,0,0,0,71,0,0
2308,Denis Suárez,0,0,0,0,0,0,0,0
2190,Vicente Guaita,0,0,0,0,0,0,0,0
5573,Domingos Quina,0,62,59,63,69,0,0,0
3428,Hélder Costa,0,0,0,75,0,74,0,0
3422,João Moutinho,0,0,0,81,84,83,80,81
3420,Fabinho,0,0,0,84,86,87,86,87
3328,Floyd Ayité,0,0,0,70,0,0,0,0
3312,Jean Michael Seri,0,0,0,81,0,75,0,0
3276,Rachid Ghezzal,0,0,0,75,0,0,0,0
3203,Issa Diop,0,0,0,77,78,77,77,77
2641,Jon Gorenc Stankovic,0,0,62,63,0,0,0,0
2383,André Gomes,0,0,0,80,80,79,77,75
2280,Jonny,0,0,0,79,79,81,80,79
2274,Luciano Vietto,0,0,0,76,0,0,0,0
394,Leon Balogun,0,0,0,75,74,0,0,0
371,Sokratis,0,0,0,84,82,78,0,0
338,Max Meyer,0,0,0,79,77,76,0,0
47,Yoshinori Muto,0,0,0,76,75,0,0,0
7280,Yan Valery,0,0,59,61,70,71,0,71
7236,Leander Dendoncker,0,0,0,78,78,78,77,76
6837,Ryan Sessegnon,0,0,0,75,75,0,74,75
6274,Andriy Yarmolenko,0,0,0,80,79,77,0,0
5247,Naby Keita,0,0,0,83,82,81,80,81
5662,Isaac Mbenza,0,0,0,72,0,0,0,0
2254,Mateo Kovacic,0,0,0,0,0,0,0,0
6306,Juan Foyth,0,0,68,72,75,0,0,0
6817,Fred,0,0,0,82,78,81,80,80
2072,Sergio Rico,0,0,0,79,0,0,0,0
1950,Martín Montoya,0,0,0,0,0,0,0,0
1441,Adam Masina,0,0,0,74,74,0,74,0
1303,Stephan Lichtsteiner,0,0,0,79,0,0,0,0
1257,Alisson,0,0,0,85,89,90,89,89
1181,Antonio Barreca,0,0,0,0,0,0,0,0
636,Luke Dreher,0,59,59,0,59,0,0,0
181,Bernd Leno,0,0,0,84,84,85,82,80
111,Jannik Vestergaard,0,0,0,80,78,78,77,75
7219,Juninho Bacuna,0,0,0,70,0,0,0,0
7199,Aron Gunnarsson,0,0,0,73,0,0,0,0
7120,Kadeem Harris,0,0,0,65,0,0,0,0
7078,Sean Longstaff,0,0,0,64,73,73,72,74
7063,Bernard,0,0,0,80,79,77,0,0
6928,Kenneth Zohore,0,0,0,72,0,0,0,0
6892,Fabián Balbuena,0,0,0,80,78,75,0,0
6891,Ryan Fredericks,0,0,0,73,75,76,75,75
6841,Ken Sema,0,0,0,71,0,0,73,0
6835,Tom Cairney,0,0,0,78,0,76,0,75
6830,Danny Ward,0,0,0,0,0,0,0,0
6823,Sean Morrison,0,0,0,74,0,0,0,0
6521,Yerry Mina,0,0,0,78,78,78,0,77
4258,Uwe Hünemeier,0,0,71,0,0,0,0,0
5735,Jean-Philippe Mateta,0,0,0,0,0,0,74,76
6314,Joachim Andersen,0,0,0,0,0,76,77,77
8646,Wout Faes,0,0,0,0,0,0,0,0
7240,Benoit Badiashile Mukinayi,0,0,0,0,0,0,0,0
7007,Duje Caleta-Car,0,0,0,0,0,0,0,0
6088,Orel Mangala,0,0,0,0,0,0,0,75
5682,Gonçalo Guedes,0,0,0,0,0,0,0,82
5136,Estupiñán,0,0,0,0,0,0,0,0
5086,Marc Roca,0,0,0,0,0,0,0,76
2199,Pablo Sarabia,0,0,0,0,0,0,0,0
